region_name,country_code,country_name,location_code,location_name,date,type_name,abundance
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-01-22,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-04-30,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-07-14,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-10-20,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-01-14,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-04-13,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-06-22,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-10-10,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-01-05,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-04-20,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-07-06,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-10-16,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-01-10,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-04-24,Plastic: Cigarettelighters [16],3
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-07-25,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-10-09,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-03-06,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-04-17,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-07-15,Plastic: Cigarettelighters [16],3
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-10-22,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-01-29,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-05-08,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-07-09,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-10-28,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-01-20,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-04-25,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-07-19,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-10-27,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-01-20,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-04-28,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-07-21,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-10-17,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-01-06,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-04-27,Plastic: Cigarettelighters [16],2
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-07-18,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-10-12,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-04-27,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-07-23,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-10-15,Plastic: Cigarettelighters [16],4
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-02-22,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-05-09,Plastic: Cigarettelighters [16],4
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-07-22,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-10-09,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-01-11,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-04-20,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-07-24,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-10-25,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-01-18,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-04-11,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-07-20,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-10-18,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-12-24,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-04-19,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-07-07,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-10-22,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-01-11,Plastic: Cigarettelighters [16],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-04-14,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-07-11,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-10-18,Plastic: Cigarettelighters [16],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-01-27,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-04-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-07-22,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-10-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-02-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-04-11,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-07-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-10-16,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-01-08,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-04-23,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-07-01,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-10-16,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-01-06,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-04-22,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-07-16,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-10-29,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-12-30,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-04-29,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-07-05,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-10-25,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-02-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-04-28,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-07-17,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-10-11,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-01-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-04-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-07-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-10-07,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-02-21,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-04-24,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-06-15,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-10-17,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-01-07,Plastic: Pens [17],3
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-04-24,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-06-25,Plastic: Pens [17],5
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-10-23,Plastic: Pens [17],3
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-01-22,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-04-30,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-07-14,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-10-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-01-14,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-04-13,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-06-22,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-10-10,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-01-05,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-04-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-07-06,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-10-16,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-01-10,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-04-24,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-07-25,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-10-09,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-03-06,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-04-17,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-07-15,Plastic: Pens [17],3
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-10-22,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-01-29,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-05-08,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-07-09,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-10-28,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-01-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-04-25,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-07-19,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-10-27,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-01-20,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-04-28,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-07-21,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-10-17,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-01-06,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-04-27,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-07-18,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-10-12,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-04-27,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-07-23,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-10-15,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-02-22,Plastic: Pens [17],3
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-05-09,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-07-22,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-10-09,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-01-11,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-04-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-07-24,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-10-25,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-01-18,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-04-11,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-07-20,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-10-18,Plastic: Pens [17],1
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-12-24,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-04-19,Plastic: Pens [17],2
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-07-07,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-10-22,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-01-11,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-04-14,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-07-11,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-10-18,Plastic: Pens [17],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-01-27,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-04-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-07-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-10-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-02-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-04-11,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-07-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-10-16,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-01-08,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-04-23,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-07-01,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-10-16,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-01-06,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-04-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-07-16,Plastic: Combs [18],1
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-10-29,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-12-30,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-04-29,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-07-05,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-10-25,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-02-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-04-28,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-07-17,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-10-11,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-01-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-04-19,Plastic: Combs [18],1
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-07-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2012-10-07,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-02-21,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-04-24,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-06-15,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2013-10-17,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-01-07,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-04-24,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-06-25,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2014-10-23,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-01-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-04-30,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-07-14,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2015-10-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-01-14,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-04-13,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-06-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2016-10-10,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-01-05,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-04-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-07-06,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL002,Noordwijk,2017-10-16,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-01-10,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-04-24,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-07-25,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2012-10-09,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-03-06,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-04-17,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-07-15,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2013-10-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-01-29,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-05-08,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-07-09,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2014-10-28,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-01-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-04-25,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-07-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2015-10-27,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-01-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-04-28,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-07-21,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2016-10-17,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-01-06,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-04-27,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-07-18,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL003,Veere,2017-10-12,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-04-27,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-07-23,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2012-10-15,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-02-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-05-09,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-07-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2013-10-09,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-01-11,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-04-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-07-24,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2014-10-25,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-01-18,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-04-11,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-07-20,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-10-18,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2015-12-24,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-04-19,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-07-07,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2016-10-22,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-01-11,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-04-14,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-07-11,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL004,Terschelling,2017-10-18,Plastic: Combs [18],0
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-01-27,Plastic: Crisp [19],8
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-04-20,Plastic: Crisp [19],16
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-07-22,Plastic: Crisp [19],3
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2012-10-19,Plastic: Crisp [19],2
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-02-19,Plastic: Crisp [19],31
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-04-11,Plastic: Crisp [19],14
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-07-20,Plastic: Crisp [19],7
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2013-10-16,Plastic: Crisp [19],7
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-01-08,Plastic: Crisp [19],43
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-04-23,Plastic: Crisp [19],11
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-07-01,Plastic: Crisp [19],32
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2014-10-16,Plastic: Crisp [19],8
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-01-06,Plastic: Crisp [19],12
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-04-22,Plastic: Crisp [19],8
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-07-16,Plastic: Crisp [19],8
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-10-29,Plastic: Crisp [19],3
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2015-12-30,Plastic: Crisp [19],7
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-04-29,Plastic: Crisp [19],14
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-07-05,Plastic: Crisp [19],40
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2016-10-25,Plastic: Crisp [19],41
North East Atlantic Ocean,NL,Netherlands,NL001,Bergen,2017-02-19,Plastic: Crisp [19],2
